time,tst-15.1,tst-15.2,tst-15.3,tst-15.4,tst-15.5,tst-15.6,tst-15.7,tst-15.8,tst-15.9,tst-15.10,tst-15.11,tst-15.12,tst-15.13,tst-15.14
2159,0.000416888,0.000434399,0.000547893,0.000588486,0.000758109,0.000836407,0.001069934,0.001200116,0.001500667,0.001697776,0.005933366,0.006797624,0.015410982,0.017618194
2160,0.000416888,0.000434399,0.000547893,0.000588486,0.000758109,0.000836407,0.001069934,0.001200116,0.001500667,0.001697776,0.005933366,0.006797624,0.015410982,0.017618195
2161,0.000416888,0.000434399,0.000547893,0.000588486,0.000758109,0.000836407,0.001069934,0.001200116,0.001500667,0.001697776,0.005933366,0.006797624,0.015410983,0.017618195
2162,0.000416888,0.000434399,0.000547893,0.000588486,0.000758109,0.000836407,0.001069934,0.001200116,0.001500667,0.001697776,0.005933366,0.006797624,0.015410984,0.017618196
2163,0.000416888,0.000434399,0.000547893,0.000588486,0.000758109,0.000836407,0.001069934,0.001200116,0.001500667,0.001697776,0.005933366,0.006797624,0.015410984,0.017618196
2164,0.000416888,0.000434399,0.000547893,0.000588486,0.000758109,0.000836407,0.001069934,0.001200116,0.001500667,0.001697776,0.005933366,0.006797624,0.015410984,0.017618197
2165,0.000416888,0.000434399,0.000547893,0.000588486,0.000758109,0.000836407,0.001069934,0.001200116,0.001500667,0.001697776,0.005933366,0.006797624,0.015410985,0.017618198
2166,0.000416888,0.000434399,0.000547893,0.000588486,0.000758109,0.000836407,0.001069934,0.001200116,0.001500667,0.001697776,0.005933366,0.006797624,0.015410985,0.017618198
2167,0.000416888,0.000434399,0.000547893,0.000588486,0.000758109,0.000836407,0.001069934,0.001200116,0.001500667,0.001697776,0.005933366,0.006797624,0.015410986,0.017618199
2168,0.000416888,0.000434399,0.000547893,0.000588486,0.000758109,0.000836407,0.001069934,0.001200116,0.001500667,0.001697776,0.005933366,0.006797624,0.015410986,0.017618199
2169,0.000416888,0.000434399,0.000547893,0.000588486,0.000758109,0.000836407,0.001069934,0.001200116,0.001500667,0.001697776,0.005933366,0.006797624,0.015410987,0.0176182
2170,0.000416888,0.000434399,0.000547893,0.000588486,0.000758109,0.000836407,0.001069934,0.001200116,0.001500667,0.001697776,0.005933366,0.006797624,0.015410987,0.0176182
2171,0.000416888,0.000434399,0.000547893,0.000588486,0.000758109,0.000836407,0.001069934,0.001200116,0.001500667,0.001697776,0.005933366,0.006797624,0.015410988,0.017618201
2172,0.000416888,0.000434399,0.000547893,0.000588486,0.000758109,0.000836407,0.001069934,0.001200116,0.001500667,0.001697776,0.005933366,0.006797624,0.015410988,0.017618202
2173,0.000416888,0.000434399,0.000547893,0.000588486,0.000758109,0.000836407,0.001069934,0.001200116,0.001500667,0.001697776,0.005933366,0.006797624,0.015410989,0.017618202
2174,0.000416888,0.000434399,0.000547893,0.000588486,0.000758109,0.000836407,0.001069934,0.001200116,0.001500667,0.001697776,0.005933366,0.006797624,0.015410989,0.017618203
2175,0.000416888,0.000434399,0.000547893,0.000588486,0.000758109,0.000836407,0.001069934,0.001200116,0.001500667,0.001697776,0.005933366,0.006797624,0.01541099,0.017618203
2176,0.000416888,0.000434399,0.000547893,0.000588486,0.000758109,0.000836407,0.001069934,0.001200116,0.001500667,0.001697776,0.005933366,0.006797624,0.01541099,0.017618204
2177,0.000416888,0.000434399,0.000547893,0.000588486,0.000758109,0.000836407,0.001069934,0.001200116,0.001500667,0.001697776,0.005933366,0.006797624,0.015410991,0.017618204
2178,0.000416888,0.000434399,0.000547893,0.000588486,0.000758109,0.000836407,0.001069934,0.001200116,0.001500667,0.001697776,0.005933366,0.006797624,0.015410991,0.017618205
2179,0.000416888,0.000434399,0.000547893,0.000588486,0.000758109,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933366,0.006797624,0.015410992,0.017618205
2180,0.000416888,0.000434399,0.000547893,0.000588486,0.000758109,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933366,0.006797624,0.015410992,0.017618206
2181,0.000416888,0.000434399,0.000547893,0.000588486,0.000758109,0.000836407,0.001069934,0.001200116,0.001500667,0.001697776,0.005933366,0.006797624,0.015410993,0.017618207
2182,0.000416888,0.000434399,0.000547893,0.000588486,0.000758109,0.000836407,0.001069934,0.001200116,0.001500667,0.001697776,0.005933366,0.006797624,0.015410993,0.017618207
2183,0.000416888,0.000434399,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933366,0.006797624,0.015410993,0.017618208
2184,0.000416888,0.000434399,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933366,0.006797624,0.015410994,0.017618208
2185,0.000416888,0.000434399,0.000547893,0.000588486,0.000758109,0.000836407,0.001069934,0.001200116,0.001500667,0.001697776,0.005933366,0.006797624,0.015410994,0.017618209
2186,0.000416888,0.000434399,0.000547893,0.000588486,0.000758109,0.000836407,0.001069934,0.001200116,0.001500667,0.001697776,0.005933366,0.006797624,0.015410995,0.017618209
2187,0.000416888,0.000434399,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933366,0.006797624,0.015410995,0.01761821
2188,0.000416888,0.000434399,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933366,0.006797624,0.015410996,0.01761821
2189,0.000416888,0.000434399,0.000547893,0.000588486,0.000758109,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933366,0.006797624,0.015410996,0.017618211
2190,0.000416888,0.000434399,0.000547893,0.000588486,0.000758109,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933366,0.006797624,0.015410997,0.017618211
2191,0.000416888,0.000434399,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933366,0.006797624,0.015410997,0.017618212
2192,0.000416888,0.000434399,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933366,0.006797624,0.015410997,0.017618212
2193,0.000416888,0.000434399,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933366,0.006797624,0.015410998,0.017618213
2194,0.000416888,0.000434399,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933366,0.006797624,0.015410998,0.017618213
2195,0.000416888,0.000434399,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933366,0.006797624,0.015410999,0.017618214
2196,0.000416888,0.000434399,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933366,0.006797624,0.015410999,0.017618214
2197,0.000416888,0.000434399,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933366,0.006797624,0.015411,0.017618215
2198,0.000416888,0.000434399,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933366,0.006797624,0.015411,0.017618215
2199,0.000416888,0.000434399,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933366,0.006797624,0.015411,0.017618216
2200,0.000416888,0.000434399,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933366,0.006797624,0.015411001,0.017618216
2201,0.000416888,0.000434399,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933367,0.006797624,0.015411001,0.017618217
2202,0.000416888,0.000434399,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933367,0.006797625,0.015411002,0.017618217
2203,0.000416888,0.000434399,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933366,0.006797625,0.015411002,0.017618218
2204,0.000416888,0.000434399,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933367,0.006797625,0.015411002,0.017618218
2205,0.000416888,0.000434399,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933367,0.006797625,0.015411003,0.017618219
2206,0.000416888,0.000434399,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933367,0.006797625,0.015411003,0.017618219
2207,0.000416888,0.000434399,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933367,0.006797625,0.015411004,0.01761822
2208,0.000416888,0.000434399,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933367,0.006797625,0.015411004,0.01761822
2209,0.000416888,0.000434399,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933367,0.006797625,0.015411005,0.017618221
2210,0.000416888,0.000434399,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933367,0.006797625,0.015411005,0.017618221
2211,0.000416888,0.000434399,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933367,0.006797625,0.015411005,0.017618222
2212,0.000416888,0.000434399,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933367,0.006797625,0.015411006,0.017618222
2213,0.000416888,0.000434399,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933367,0.006797625,0.015411006,0.017618223
2214,0.000416888,0.000434399,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933367,0.006797625,0.015411007,0.017618223
2215,0.000416888,0.000434399,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933367,0.006797625,0.015411007,0.017618224
2216,0.000416888,0.000434398,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933367,0.006797625,0.015411007,0.017618224
2217,0.000416888,0.000434399,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933367,0.006797625,0.015411008,0.017618225
2218,0.000416888,0.000434399,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933367,0.006797625,0.015411008,0.017618225
2219,0.000416888,0.000434398,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933367,0.006797625,0.015411008,0.017618226
2220,0.000416888,0.000434398,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933367,0.006797625,0.015411009,0.017618226
2221,0.000416888,0.000434399,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933367,0.006797625,0.015411009,0.017618227
2222,0.000416888,0.000434399,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933367,0.006797625,0.01541101,0.017618227
2223,0.000416888,0.000434398,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933367,0.006797625,0.01541101,0.017618227
2224,0.000416888,0.000434398,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933367,0.006797625,0.01541101,0.017618228
2225,0.000416888,0.000434398,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933367,0.006797625,0.015411011,0.017618228
2226,0.000416888,0.000434398,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933367,0.006797625,0.015411011,0.017618229
2227,0.000416888,0.000434398,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933367,0.006797625,0.015411011,0.017618229
2228,0.000416888,0.000434398,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933367,0.006797625,0.015411012,0.01761823
2229,0.000416888,0.000434398,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933367,0.006797625,0.015411012,0.01761823
2230,0.000416888,0.000434398,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933367,0.006797625,0.015411013,0.017618231
2231,0.000416888,0.000434398,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933367,0.006797625,0.015411013,0.017618231
2232,0.000416888,0.000434398,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933367,0.006797625,0.015411013,0.017618231
2233,0.000416888,0.000434398,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933367,0.006797625,0.015411014,0.017618232
2234,0.000416888,0.000434398,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933367,0.006797625,0.015411014,0.017618232
2235,0.000416888,0.000434398,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933367,0.006797625,0.015411014,0.017618233
2236,0.000416888,0.000434398,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933367,0.006797625,0.015411015,0.017618233
2237,0.000416888,0.000434398,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933367,0.006797625,0.015411015,0.017618234
2238,0.000416888,0.000434398,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933367,0.006797625,0.015411016,0.017618234
2239,0.000416888,0.000434398,0.000547893,0.000588485,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933367,0.006797625,0.015411016,0.017618234
2240,0.000416888,0.000434398,0.000547893,0.000588485,0.000758108,0.000836407,0.001069933,0.001200116,0.001500666,0.001697776,0.005933367,0.006797625,0.015411016,0.017618235
2241,0.000416888,0.000434398,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933367,0.006797625,0.015411017,0.017618235
2242,0.000416888,0.000434398,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933367,0.006797625,0.015411017,0.017618236
2243,0.000416888,0.000434398,0.000547893,0.000588485,0.000758108,0.000836407,0.001069933,0.001200116,0.001500666,0.001697776,0.005933367,0.006797625,0.015411017,0.017618236
2244,0.000416888,0.000434398,0.000547893,0.000588485,0.000758108,0.000836407,0.001069933,0.001200116,0.001500666,0.001697776,0.005933367,0.006797625,0.015411018,0.017618237
2245,0.000416888,0.000434398,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933367,0.006797625,0.015411018,0.017618237
2246,0.000416888,0.000434398,0.000547893,0.000588486,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933367,0.006797625,0.015411018,0.017618237
2247,0.000416888,0.000434398,0.000547893,0.000588485,0.000758108,0.000836407,0.001069933,0.001200116,0.001500666,0.001697776,0.005933367,0.006797625,0.015411019,0.017618238
2248,0.000416888,0.000434398,0.000547893,0.000588485,0.000758108,0.000836407,0.001069933,0.001200116,0.001500666,0.001697776,0.005933367,0.006797625,0.015411019,0.017618238
2249,0.000416888,0.000434398,0.000547893,0.000588485,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933367,0.006797625,0.015411019,0.017618239
2250,0.000416888,0.000434398,0.000547893,0.000588485,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933367,0.006797626,0.01541102,0.017618239
2251,0.000416888,0.000434398,0.000547893,0.000588485,0.000758108,0.000836407,0.001069933,0.001200116,0.001500666,0.001697776,0.005933367,0.006797626,0.01541102,0.017618239
2252,0.000416888,0.000434398,0.000547893,0.000588485,0.000758108,0.000836407,0.001069933,0.001200116,0.001500666,0.001697776,0.005933367,0.006797626,0.01541102,0.01761824
2253,0.000416888,0.000434398,0.000547893,0.000588485,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933367,0.006797626,0.015411021,0.01761824
2254,0.000416888,0.000434398,0.000547893,0.000588485,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933367,0.006797626,0.015411021,0.017618241
2255,0.000416888,0.000434398,0.000547893,0.000588485,0.000758108,0.000836407,0.001069933,0.001200116,0.001500666,0.001697776,0.005933367,0.006797626,0.015411021,0.017618241
2256,0.000416888,0.000434398,0.000547893,0.000588485,0.000758108,0.000836407,0.001069933,0.001200116,0.001500666,0.001697776,0.005933367,0.006797626,0.015411022,0.017618241
2257,0.000416888,0.000434398,0.000547893,0.000588485,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933367,0.006797626,0.015411022,0.017618242
2258,0.000416888,0.000434398,0.000547893,0.000588485,0.000758108,0.000836407,0.001069933,0.001200116,0.001500667,0.001697776,0.005933367,0.006797626,0.015411022,0.017618242
2259,0.000416888,0.000434398,0.000547893,0.000588485,0.000758108,0.000836407,0.001069933,0.001200116,0.001500666,0.001697776,0.005933367,0.006797626,0.015411023,0.017618243
2260,0.000416888,0.000434398,0.000547893,0.000588485,0.000758108,0.000836407,0.001069933,0.001200116,0.001500666,0.001697776,0.005933367,0.006797626,0.015411023,0.017618243
